deso,area_km2,centroid_latitude,centroid_longitude
0180C1120,0.14863615057579732,59.2486244509947,18.060380778804124
0665C2010,4.298126660732404,57.43324827139331,14.100331114041685
0980A0060,225.0088203521126,57.332456837487584,18.618751445315347
0180C1450,0.19014535912102218,59.2651374181075,18.04367371012286
0180C1430,0.6590401943898395,59.26641578403358,17.979784272478394
0180C1420,0.5108698766742139,59.262678242732605,18.114897584023904
0180C1460,0.11113545126177522,59.2655174342283,18.036736705049663
1384C1040,3.862318438148534,57.41598719713485,12.03264106969992
1452A0010,144.52970779588156,57.37839321822369,13.313759265409146
0665C2020,8.928518675209165,57.43837809612966,14.083980629011183
0662B3010,8.18305149294864,57.445611392509534,13.593284416566641
1384C1050,45.27752697080795,57.407416206690215,11.916448998527201
1384C1060,2.6919962200297873,57.435941942526775,12.029765533590993
0617A0020,201.696058963017,57.410653991342045,13.750023570085792
0684A0020,377.02943808959543,57.38921836890204,14.581894151925459
0860C1010,3.920013058374485,57.48107248346838,15.841069382493716
0180C1680,0.25558927854269514,59.27671346119927,17.906238833667263
1781C1050,0.7741056727701401,59.30324089716469,14.098468515003761
1452C1010,1.9198623103967667,57.47689981376953,13.346661968588574
1384B3020,1.7065758191542888,57.45889900649164,12.172987712947409
0665A0010,341.9129984143445,57.39942094497519,14.090582698464685
1384A0020,112.68292301346038,57.40290545092264,12.318599941035558
0180C2050,0.17364305532655538,59.28523664944703,17.9673019783612
0180C2090,0.36012686335214106,59.28726482769296,17.97412613665058
0128A0010,62.85326346378907,59.245138565410095,17.680229148666292
0860C1020,1.6607745755925427,57.49415156407123,15.825079323586595
1384B3010,18.213741514264886,57.4463732705674,12.149448919398658
1384A0030,72.56109914655158,57.424626481525486,12.154730984363624
0665C1020,4.212957623820602,57.49646536320435,14.158963828391268
1463C1010,12.26901725587358,57.473674342594435,12.703655870372579
1384C1070,5.955255101865781,57.44604869314736,12.049355877636895
0685B2010,9.762685638367609,57.487853342234274,15.021902484732356
0860A0020,502.34259555148407,57.37791760632275,15.685733936035037
1463C1020,4.388049175689284,57.478353667308994,12.644107321197016
0665C1010,6.718585822870599,57.49110926258575,14.118303330120298
1452C1020,4.1821891998094065,57.48422667147741,13.363191476584316
0180C2690,0.253195840898269,59.2984872125658,18.080694025504712
1384C1100,3.83264674174842,57.47105685694813,12.09467119674818
0180C3210,0.5078298961026689,59.311835774292184,18.045150333290966
0182C1230,0.6158315433121848,59.307770023187445,18.154605949727493
0682B3010,4.082990620745351,57.50150191662696,14.711183657946206
1384C1300,9.069593580650555,57.5462706464682,12.154759582467813
0182C1360,1.7143843691086547,59.31164976014417,18.29958284539875
0120C1040,21.394959205255404,59.28685371745297,18.56773574261771
1384C1130,0.49008206043504676,57.48120709240411,12.09765699755802
0682B3020,4.624926000664485,57.50903862435227,14.694139985234678
0860C1030,10.129793210176716,57.50309279216289,15.84604978949637
0980A0070,177.53109853531006,57.411638454433806,18.29698552532915
0665C1030,4.240971033370365,57.508181161763645,14.143381453252301
0180C4000,0.43695492658685614,59.33029551340588,17.92865761021919
0180C4480,0.4439489946325074,59.3392040559416,17.960558804023158
0180C4200,1.3934182779715225,59.33512268135968,17.923063185873037
0484C1170,0.16870877497208206,59.36447202437249,16.520340076351633
1452C1030,5.553362892146855,57.49239124694733,13.333707408331692
1384C1170,0.1946734473152121,57.48610870308269,12.076480667091532
1463C1030,2.8944993023713517,57.491671504152286,12.661965945445125
1384C1150,0.8131165770543239,57.483783705417814,12.070913557942783
1384C1140,0.9981411046189212,57.48392643745237,12.087345083588955
0484C1230,0.24527226331131283,59.369415957538884,16.50926826518848
1780C1020,2.1098170094757323,59.36265926304477,13.504539872262285
1384C1120,4.665059204555168,57.47189173690703,11.985345651652008
1465C1010,5.543182468744112,57.49736225210523,13.09604443156748
1384C1110,3.085033786004536,57.47394907000456,12.062644511788527
1384C1190,0.5883988681418277,57.49127626287741,12.066281698302713
1463C1050,3.586457343042904,57.49974363200479,12.691958409267643
0484C1300,1.1206786556058639,59.37488477342954,16.47897175918141
1384C1180,0.6747682739597077,57.49171323744236,12.082286133553406
1465C1020,7.5984803707875015,57.49616997023682,13.122286413171645
1384C1230,0.7064168388566348,57.50561191591548,12.086186037280628
1463C1040,5.775626607054588,57.49614977483637,12.62737948468202
0685A0050,204.040701957646,57.44431182434463,15.258337221041316
1384C1090,24.560565645760988,57.46061075437718,12.006041800122432
1463C1060,4.223833552523053,57.501088148420365,12.724753716934474
1463A0030,116.38906895096217,57.44665533163735,12.458410238602946
1384C1200,1.6348826395843448,57.49407541168496,12.096321884127452
1384C1210,0.5751100377634792,57.49652213173435,12.068255734629425
1384C1080,60.49992501740392,57.45111142583763,11.866296190108477
1463C1080,1.1413142644527638,57.51368810914525,12.688935163607296
1463C1090,2.3189068578177814,57.51504136795654,12.71666336750028
0180C5660,0.18657560076442434,59.36377639099138,17.832935981851204
0180C5610,0.4763653273353556,59.362210470536525,17.856926305419236
1463C1070,4.751790450688137,57.51224806809997,12.666053062161794
0682A0010,160.07968883174243,57.47965987833602,14.679444595749228
0183C1050,0.096645689044721,59.36304859462097,17.97610890782685
0180C5520,1.6660738053962514,59.351830898882845,18.109511816125472
1384C1220,3.608568387865385,57.50468025552709,12.065248382906923
1463C1100,3.488993261685018,57.52514386518395,12.710587843826607
1384C1240,10.723584083766944,57.5048930317547,11.959319455043737
1465A0020,359.21114953311036,57.41174023904798,13.051577884314545
0685A0070,200.14259341538445,57.475866892406906,15.490538131296558
1452B2010,8.951600201096577,57.534918552584784,13.354938857780331
0665A0020,192.15804875979833,57.467146782043976,14.302501174683272
1384C1260,5.289271544033428,57.520335562117154,11.945527970935466
0184C1340,0.8731110582575693,59.37589487897353,18.03320939948004
0980A0080,221.76050753649392,57.43325649728199,18.767780796260702
1463A0040,106.77175225820666,57.48044356854659,12.583484474405566
1384C1160,53.45079291126691,57.50019143226386,11.874580969918648
0180C6220,0.20766241738211202,59.39428400963759,17.89191777206968
0163C1150,0.2844882632916886,59.42988778752814,17.949557687155924
0163C1170,0.2827888039267591,59.43151236471042,17.998796158297004
1463B3010,8.263000372953083,57.53902257885627,12.439736283736018
1384C1250,28.91827085223052,57.52421633546463,12.063254715453608
0980B5010,12.012698598590239,57.516107404838614,18.44665570225157
0860A0030,238.85521958567367,57.49482970941459,16.00904872358081
0682B4010,7.799293128797775,57.57601688106608,14.460725376040328
1384C1280,8.633825428622076,57.54105733394019,12.117816304925269
1463B2010,6.950654625876774,57.55433828295671,12.798365185631926
1463B2020,4.059233492921837,57.56087105285599,12.777823730506961
0685A0060,265.69914311393904,57.47424229214928,14.969208449448187
0380C1100,0.16959949392641868,59.80805174207353,17.62282523860182
0380C1770,0.08220513751110708,59.86401654484332,17.633152563651425
1384C1290,22.782581030804845,57.541869039162165,11.878216188187043
1384C1310,2.637849778626583,57.55119999811233,11.956459211364242
1384C1270,19.682857975040967,57.533078503156204,11.988539994426368
0860A0040,108.67976789484999,57.53932358960774,15.705419688391746
1481C1070,0.9678110189988886,57.58334502406199,12.068731196694673
1481C1130,2.0310006253827657,57.615668614400384,12.055362981570953
1384C1320,4.3869442654257575,57.55632065945167,11.924068708395408
0380C1860,0.09764214952703654,59.86731654447166,17.63754912933512
0380C1870,0.1736492737043262,59.867088237068685,17.62953277563503
0380C1880,0.15579701777326588,59.86706825893155,17.654040701227352
0884B3010,6.988070620987853,57.58590512775158,15.841536260520646
1452A0020,236.0406985989802,57.48304419828038,13.458359102991771
1384A0040,91.55527627088429,57.501370271916,12.245481157818826
1463A0050,173.8895830655451,57.510447740416254,12.786265388539839
0980A0090,169.98630899840748,57.46041331739149,18.48632922895252
1463A0060,73.75194107546962,57.53470847455149,12.399571716042187
1481C1010,5.381339030594705,57.56308397697324,12.07047863371648
2080C1080,1.4336746552517696,60.596537883832546,15.67019995588541
1481C1030,4.316016737569357,57.5702898170919,12.117385888058571
0980A0100,121.56962243861481,57.49648427785595,18.217944831876196
1481C1040,1.9327148537444778,57.57023120575054,12.093619286056471
0662A0040,415.66525071680456,57.424732566475484,13.628771279362025
0188A0190,164.4850834916442,60.07596803055063,18.670969693730285
0331B2010,10.347048884421115,60.18112956797469,17.181400421230062
1480C1010,11.831844757517722,57.57055376020045,11.905198661859352
1481C1060,0.9129846299779523,57.58562852013223,12.087010371305418
1452B3010,7.7367921141904255,57.59893657487893,13.237407679447882
1481C1020,12.69745871689937,57.56821368974103,12.032223394845008
1384A0050,55.2823230855797,57.5456748111404,12.210483294158237
0686B2010,9.11350667289753,57.613953532274884,15.573689342868589
0882A0030,805.6309618798033,57.44839719268032,16.43299623328249
1481C1050,1.207890680616501,57.58380302894285,12.078512604191868
0980A0110,87.39918039093511,57.5331902309142,18.293954623050347
1465A0030,189.3540053462324,57.52830851578072,13.016187992018896
1480C1040,3.7059975930431692,57.58506600163026,11.903926705085983
1480C1020,10.101623190293287,57.5780834441047,11.975669000292434
0360B2010,11.08734731093958,60.22517366751138,17.71564202291367
1480C1030,1.8905928049040777,57.59118074747606,11.946902393411099
1481C1100,1.5853765269485962,57.6018830400742,12.061865835929268
0682A0020,163.05872659991664,57.5685596114395,14.738310888735617
2180A0010,501.0618286287501,60.402998172378666,17.048637891104203
2081C1220,16.69547482898428,60.522745260018084,15.361719555520551
1481C1090,5.0582443319757004,57.59324413398318,12.103727050057296
2482C1160,0.3614465336880412,64.74961716393538,20.966493425957466
2482C1190,0.3376529043586171,64.75168284920211,20.953041848503926
0682C1020,3.0625025583415275,57.6373078170563,14.72398951726969
0382A0050,619.5872064986576,60.345370084481964,18.538108170282612
2080C1110,0.6662465892832408,60.59896588643641,15.629118788097456
2181A0030,64.58987516720799,60.55493540834675,16.60319199344085
1480C1060,1.6714007724297604,57.60366327302816,11.95427308465223
2280A0010,275.7784869507063,62.57156484042064,17.8537875898308
2260A0020,652.2424083159068,62.43253373533587,16.284327340704948
2260A0030,1036.1306352906781,62.514677220988474,16.002504512747098
0682C1010,6.871928216198274,57.62996609690355,14.680244641414093
1481C1080,9.596406225623276,57.594779079682624,12.024131186202858
1480C1050,6.580715533543489,57.598988778347675,11.916277507773698
0682C1030,0.9272838686306699,57.6418223787525,14.70599858586137
1481C1120,1.5473534142145022,57.61327058379019,12.031021411424579
1490B2010,8.561024678659209,57.607398313749556,12.877682317650406
1490B2020,7.230129554526912,57.61232707282125,12.80620511488047
0980C1010,15.84494944343605,57.59353570033609,18.220960002473507
1481C1110,7.012991982657679,57.612657411036864,12.08721186592338
0682C1050,0.5196664583498218,57.6546504279537,14.696517406808614
2281A0080,309.7399438225603,62.59252596413714,17.0251507776716
2280B2010,10.746465379075284,62.68132629869381,17.84815303582859
2282C1030,2.129857956929104,62.93432259018363,17.79010184218296
0686C1010,3.11829697150304,57.649941498657995,14.994852101473155
0980C1020,1.4111220097997774,57.60901658286172,18.30863103941547
0665A0030,299.10879313290377,57.56138263936718,14.042747217079581
0682A0030,233.5659623528437,57.578761314325504,14.485094623625018
1481C1230,0.7679957765323409,57.65243075423435,11.970064315480247
1480C1080,1.9923584842877564,57.61633344607762,11.928563562694524
0980C1040,0.6892072771132877,57.61393111296827,18.29800392866055
1480C1090,15.249760495439054,57.60329358300359,11.870700483498574
1463A0080,63.69965560206935,57.59729585455746,12.394849319597455
1490B2030,5.544132874034371,57.626304996386665,12.849072103047286
1463A0070,81.11576926713742,57.57915918297337,12.569717664519185
0686C1020,4.935667327042108,57.65386050568584,14.956575513018546
0980C1050,0.47207675533458365,57.61666355385139,18.30882981798646
1480C1070,8.059857125998771,57.61135582488895,11.967280555681752
1481A0010,52.2893623768584,57.60094642790936,12.18335814518983
2480A0070,228.29186435707263,63.93262660763162,20.260594862046837
2460A0010,534.848788213614,63.9489886964985,19.712340490541877
0682C1040,4.343096420015445,57.65254327662304,14.729365252042625
0980C1030,1.3181023711326134,57.61378705369361,18.289589528613796
0686C1030,3.0569600643043855,57.66140401856811,14.993872613168126
2425C1010,9.278181923546086,64.26179893758069,16.41053763414016
2404C1010,10.169101912972605,64.20016467342501,19.72120331117914
0682C1060,1.304827909261658,57.658938718078936,14.710202988302916
0884C1010,1.7720572006834916,57.66148911195823,15.879650622393179
0682C1080,0.6889427930990861,57.66291504847147,14.702444025064214
0980C1080,0.7281745380198988,57.62192901999201,18.30282515830527
0686C1040,2.1017848632794633,57.66613660215182,14.950270785313672
0980A0120,146.83932003365075,57.539219112882336,18.599803805873485
1480C1110,1.219598397135872,57.6292505943851,11.930888610179055
1480C1120,0.8407257638684484,57.63119379306323,11.957386400482205
1480C1100,4.909348876991066,57.6252617669542,11.87095162149155
0980C1090,0.798849058793289,57.627992460210805,18.293323029020186
1480C1140,1.2639605700962386,57.63167110351527,11.884481957608626
1480A0010,102.84874024959812,57.56088128312715,11.752956587115838
0680C1010,6.05512934986225,57.65697842740066,14.07249532086782
2514A0040,1078.5935470555364,66.0550700214766,22.880193948744726
2583A0020,483.18594349151874,66.03477220260284,23.729455297854294
2580A0080,1047.9971651244086,65.98282829396383,22.255244191657116
1480C1150,0.6024270838332921,57.63505581446726,11.93698336509799
0980C1060,3.4587569018551934,57.61676079891432,18.319460348042284
1480C1170,0.40270101839390654,57.638102351809465,11.902716830390093
1480B2010,32.69524460374798,57.61653809426731,11.745440062707644
1481C1150,2.5415390820106083,57.62946178003365,12.026818655840579
0980C1070,6.12963486586812,57.617699851517735,18.26984876890906
1480C1190,0.21755142957946016,57.6418591186849,11.93639580760283
1480C1130,1.785263938471242,57.631468320705125,11.91892173831577
1481C1160,6.882948974671384,57.632133935708524,12.057643693510585
0884C1030,1.5237350882079446,57.67337318447714,15.852263860728314
1481C1140,11.780056880427852,57.62776608630751,11.99435305773084
1481C1180,0.19016549630956667,57.64547298501598,12.008881219601246
1401C1010,7.815062038384589,57.6378393480316,12.112014666265926
1480C1160,1.850282551936007,57.639642317867334,11.949684653663521
0980C1110,1.3993110379508589,57.63587283326913,18.284199427778166
0884C1020,9.09039576087148,57.66275071517795,15.837876865141007
1452A0030,191.18093018416906,57.568256713583494,13.280245536229824
0980C1120,0.2569465934432632,57.63893363266647,18.317324763515536
1480C1210,0.22532670730002932,57.64269712552085,11.902594576723978
0682C1070,6.185611851224614,57.65789626407815,14.674772725634329
2523C1030,0.45085669508471804,67.13526932417093,20.66998678110131
0682C1090,3.8763936458119312,57.67189255862958,14.695007078852546
1480C1180,2.823916738288234,57.639860856080496,11.865755786724261
1480C1200,1.030559226328548,57.6403775969142,11.890175225991676
1480C1230,0.14615613683095346,57.64474220865046,11.89619680386792
1490B2040,7.109980088634566,57.65205954361845,12.882166279666711
0980C1130,0.6738240422687509,57.639613757238955,18.303141025345504
1452A0040,182.7495116632884,57.59734499881169,13.57862985020488
1480C1220,1.2469705230383665,57.64340179174121,11.917195240152004
1465A0040,40.97763392802704,57.638044058441025,13.15505069765317
0680C1020,3.5356601474944136,57.675581233509014,14.10306126291372
1480C1250,0.2908904169137743,57.648634642052095,11.899932889269444
1480C1400,0.212113671264253,57.66196245991893,11.919395314937773
1281C1230,0.6889251711903517,55.705267964292965,13.238362804118925
0980C1100,6.782188861803422,57.632361620518964,18.338183903256443
1481C1200,1.4119632728899167,57.64891697295719,12.000584765606128
1480C2310,0.2221938509112338,57.702164485902244,12.010267522430135
0884C1040,3.4614114601727177,57.67222246603156,15.878899916443505
0980C1150,0.4270814532580188,57.643635583617325,18.312062000217576
1480C1280,0.20430894998272758,57.65163401831628,11.911673119242186
1480C1920,0.04370141370224236,57.69158328563048,11.950490719458843
1481C1170,2.592905880453703,57.64567489044072,12.05884767672545
1401C1060,0.524600559504069,57.653572923618185,12.135851602418247
1490C1290,0.5637062324892682,57.725003237543326,12.973864869292854
1401C1030,0.7504279681607916,57.65260906270808,12.143688646566318
1481C1210,0.9986856467875146,57.65014856812138,12.029077462177607
1480C1320,0.35451772215165867,57.655618550150656,11.931489479705913
0380C1740,0.14414474734162405,59.86401529002953,17.606196419565418
1401B3010,6.798376144073691,57.65524297718111,12.497128429843379
1280C1720,0.11434160256791713,55.58190607809717,13.03124969945922
1281C1270,0.27982380805125295,55.705774397875444,13.157057604184834
1401C1040,1.2297589146627226,57.652401076531795,12.119099068636354
1480C1300,0.11940688902308745,57.6523682270458,11.917060333627541
1490C1190,0.23408398155734367,57.71893850827084,12.946615469702698
1281C1250,0.24919406117720744,55.705189286196784,13.189855012185717
0180C3640,0.04760973395871871,59.317698981071075,18.0543065539728
1401C1050,2.4147923235310933,57.65171481083416,12.090285302844569
0980C1140,1.5031494913859407,57.642383271922164,18.28798086055663
1490C1180,0.7733800140641428,57.71874863839637,12.993778871816925
1281C1040,0.09626579844854675,55.69120551131079,13.18214134299775
1281C1050,0.15005773426334618,55.69190123980682,13.175153257641686
0686C1060,2.4780297170907515,57.67958381070989,14.955515923109578
0884C1050,3.1491200094939353,57.68336618254719,15.854739383175506
1480C2290,0.29599029782112346,57.699434769269835,11.914395422798084
1401C1020,8.355807860677555,57.64263761672943,12.171431710521375
1490C1250,0.1835639205003937,57.72095073333385,12.910075286956092
0686C1050,6.361067097067924,57.6791480397605,14.983088960138591
1480C1340,0.159482250620982,57.65482357518549,11.907924223344919
0180C3590,0.1824557351139877,59.31784118642946,18.019451137165774
1480C1270,0.603782459012666,57.65021747626767,11.923215087670307
1481C1250,0.3833319496933933,57.65544303976737,12.001788920543373
1480C1310,0.41506818819731417,57.65251187109742,11.896453737660929
1490C1330,0.1573266874120248,57.72502043670907,12.942052165871853
1480C1290,1.2172213016929379,57.6514229604013,11.8803709691318
0883C1040,0.36734102967875304,57.75197415005932,16.63677889512045
0680C1030,3.647402793256022,57.682529284672626,14.079288455283644
1481C1270,0.28396622959462525,57.65775209922337,11.997338723518956
1480C2320,0.2605638783707103,57.700644281068676,11.949962941988893
1480C1330,0.43936681949282025,57.65489901810679,11.925878101912037
1481C1300,0.21925889891125558,57.66026544680526,12.004702215381029
1481C1320,0.16608358139246673,57.66054357764,11.991571423018303
1481C1290,0.8005813905920608,57.66027012237825,12.03682308575838
1480C3150,0.7061984913555681,57.73256840914211,11.927424455911053
1480C1260,4.022386775450133,57.6477540665514,11.84475465704338
1480C1370,0.25808495209986076,57.656599349841535,11.90194164319963
1480C1380,0.35944325266437155,57.6572796576794,11.890279955255481
1480C1690,1.4144263053443962,57.68248486311962,11.91015990360818
1401C1080,2.435468925841326,57.660782940245,12.145689131483545
1481C1350,0.8828437943161206,57.66741867501321,11.983423691952737
1481C1260,3.197913081918084,57.6568781063033,12.059057250969671
1481C1240,1.9001252714943213,57.654113659999965,11.981848683767412
1481C1310,0.5144328369076034,57.660879351905116,12.012798146525924
1401C1070,0.8044405445806849,57.66218947293137,12.109529566413867
1480C1360,2.872823338675992,57.65525294096389,11.944025472244261
1480C1490,0.15157653591959383,57.67176128095538,11.933352415042
1480C1480,0.22230776372790043,57.670170157374756,11.927850837055516
1443C1010,4.411680492380248,57.6655391084015,12.556605539208382
1480C1560,0.6163051910892086,57.67475723844956,11.888834372784057
1401C1090,1.4682114776560664,57.66509432829963,12.126797686947175
1481C1330,0.6016066214916838,57.66472898406913,12.000315910770302
1480C1950,0.09436162952356619,57.69308391933263,11.988762522796799
1480C1390,1.1655656684199962,57.659160158957654,11.8621437912336
1480C1420,0.419916677761461,57.66439962646823,11.93019771122006
1480C1430,0.154543749601859,57.66510366046318,11.92331319227564
1407A0010,18.490724971915036,57.664700872305204,11.650567718179133
1480C1410,1.0329151266087322,57.66099129832679,11.880868202336787
1481C1280,2.282672660454227,57.66047809445686,11.963704962125968
1480C1460,0.14641440594640978,57.667139640562546,11.92119381299014
1480C2010,0.07413166931707994,57.694562218731306,11.97046257114394
1480C1440,1.157305251561187,57.66716736606317,11.896934700738194
1481C1400,0.2327392435823765,57.67597288453846,11.989372967511587
1480C2050,0.09125997247971816,57.69419645939678,11.940994933027223
1480C1500,0.25488711621670346,57.6715512288078,11.917355052460007
1481C1360,3.6018202804491493,57.669715167428116,12.047384413586409
1480C2020,0.09650415092727134,57.69459341894889,11.960581884531186
1480C2070,0.053827849646040454,57.69500266811239,11.95501464559731
0680B2010,4.319618032921514,57.700298002829605,14.321276917482267
1480C1550,0.17325496376459107,57.674497700078085,11.914563204741478
1480C2030,0.07017500547715479,57.69426363444504,11.949325792066276
0680C1040,5.662239216884831,57.695873270389335,14.103507020394545
1481C1340,1.5638850469853756,57.66699517786316,12.01990446038419
1480C1470,1.1441192716538893,57.66712770713328,11.873526727906945
1480C1520,0.22473669047586192,57.67332712378223,11.925252886109213
0682B2010,4.505699029684274,57.697364795050476,14.468301902719165
1480C1510,0.2506448361608009,57.67272787055342,11.935696432423622
1490C1510,0.10237793084885338,57.75576747394254,12.9473707609463
1480C1450,1.4785135943474095,57.66373780669754,11.909989767276027
0680A0010,192.49524018121826,57.654044382814675,14.317592717188603
1481C1380,0.8938762607793186,57.67322904195292,11.980279730032956
1481C1390,0.5575724940849123,57.674360795330415,11.99718433471192
0180C1840,0.41903857409276263,59.27887144442358,18.043525980207303
1490B4010,6.082769292544584,57.683564010131676,13.047633445478015
1490C1120,0.48764192142478846,57.712447272715515,12.941529317927035
0682B2020,2.5605256108461414,57.70627586958072,14.475977494681086
1481C1370,0.7904475707731733,57.67103514470832,12.006650380735724
0580C1390,0.10444707229606898,58.407689233387394,15.633011122501417
1480C1590,0.28223505057384407,57.67799838172596,11.929202214190305
1401C1110,10.021892837676974,57.6712057611498,12.240720331080768
0680B3010,4.298196651862042,57.698184710399296,14.175186297987413
1480A0020,62.82397786625833,57.638073634501744,11.701883896292514
0686A0010,354.2956728969931,57.61501533246262,15.400112585470977
1480C2300,0.2223372448916668,57.70032610570623,11.94248007964684
1443C1020,8.232511383805951,57.676140650021914,12.583367224839652
0686A0020,188.42289109507837,57.60722742481231,15.190221712325627
1480C1600,0.28476786600421694,57.67903084628009,11.970697330216463
1480C1610,0.13328880391356185,57.67938494367205,11.981154504927089
1480C1980,0.13494774111718397,57.69305903659345,11.92610453590152
0480C1070,0.663132403468519,58.751166365045705,17.03879487771315
1480C1580,0.7826322738938433,57.6767840914434,11.903743668343662
1480C1620,0.528934262763936,57.679962060637585,11.997783441964573
1490C1110,0.4740578448005654,57.711593557226166,12.930669914320159
0883B3010,7.240700056602091,57.698874826943275,16.33361536443259
1402C1140,0.23186194619013142,57.73663613346072,12.11405757577704
1480C1570,0.5720612283996005,57.67956543810604,12.01410837585445
1490A0010,96.47202428337914,57.62464707599291,12.926939467507092
1480C1650,0.2085750644731001,57.68145636210786,11.975309763252856
1480C1660,0.21754754700323653,57.68293974483161,11.982555872809511
1490A0020,67.762184076817,57.64345654202397,13.04585076750122
0182C1100,0.08261976052069028,59.284558284066904,18.269517017131758
1490C1010,2.611224091929796,57.6968644296574,12.947054566602812
1480C1670,0.241578363563524,57.68314661956483,11.988514894566151
1480C1680,0.26952714478618156,57.68403099774081,11.995435733678688
1480C2000,0.124807982621551,57.69343516953582,11.929292489899854
0680C1050,5.751908392836948,57.70836562633198,14.128635373584185
1480C2090,0.056926734462617416,57.695042873795366,11.950867385280613
1480C3140,0.36544956632463005,57.7309220762805,11.887916296911131
1443A0010,81.01629566302067,57.68354513346149,12.638918792924878
1401C1100,10.469989705667125,57.674531879492704,12.102985195079928
1480C1700,0.3812345053597068,57.68241936691392,11.927508843673
1490C1500,0.3506160975168051,57.75325140348319,12.94113374230038
1480C1630,2.3164425659791466,57.68140835738351,12.030361969924083
1480C1740,0.07863714785103328,57.68687285293043,11.992962857543144
1480C1750,0.1401635723741051,57.68584919256612,11.927670147091629
1490C1030,2.2818220766070536,57.70212812122997,12.983896285352426
1490C1050,0.8887251865515851,57.70319558111606,12.955645039370177
1490C1060,0.23075233802120446,57.70624091514159,12.961806772329926
0184C1140,0.21013741067801392,59.35935171335921,17.99181244518327
1480C1640,0.8944863956786929,57.67775606165552,11.874063483793195
1401C1120,0.5824113327149764,57.68950355926143,12.211200328369133
1480C1760,0.08137725535802462,57.68731541630006,11.982308767112317
1490A0030,136.59160703346353,57.634383616755706,12.755306850585708
2081C1090,1.3487450643777683,60.481530378653055,15.449798378614215
1443B2010,8.595434098915032,57.69342178660304,12.714713355338533
1480C1720,0.2930488867243463,57.68497169897129,11.968160102875364
0980A0130,183.10219195355722,57.60586420714263,18.674868495367896
1480C1800,0.06126556578433574,57.689591224110714,11.988855883980035
1480C1770,0.3745281228529142,57.688430265763024,11.99531503634586
0360A0040,293.5515433681288,60.35302795336341,17.36227586658037
0680B2020,4.640438675979324,57.713846060687004,14.324479530151384
1480C1860,0.10228197545366055,57.69083953215943,11.981893631251515
1480C1810,0.3069214858628927,57.68940966378228,11.964339598064766
1490B4020,5.68467152005967,57.70024230825428,13.031955975731622
1480C1730,0.1796224935810777,57.685958092881776,11.974234287511154
0980C1160,9.87502100188059,57.66147109351946,18.326815779671314
1490C1020,2.833043498130193,57.699572800672854,12.924238257348211
1480C1710,1.5019665510055633,57.683389823552886,11.885532809916105
1480C1840,0.09833891179603409,57.688919691178754,11.930877517665417
1480C1530,8.291881009579045,57.671632030502344,11.843327122997646
1480C1890,0.07892220508524754,57.691350485420884,11.971875142978279
1480C1540,4.804596939546408,57.67877979376632,11.949920934947903
1480C1830,0.17530510917132364,57.69055176176729,11.985372474075248
1480C1870,0.15608977982605687,57.689752046083086,11.920518298003062
1480C1940,0.04210501280337043,57.69221396741109,11.953358417858574
1480C1900,0.1631056417064935,57.69140308389759,11.957259172077274
1490C1100,0.38916575808069703,57.710985676229576,12.961320675925132
1480C1970,0.11800881847165225,57.692993082353134,11.9669791558971
1480C1880,0.40994225009940644,57.689936418102405,11.9091228754298
1480C1850,0.371452845877615,57.69023422032155,11.977105475675302
0680C1240,0.4654043024680502,57.77450974826372,14.262195992212174
0680B3020,5.1748113428276525,57.71520958960374,14.178074144828452
1480C2230,0.13811139675575335,57.6983472546516,11.972277739624797
1480C2240,0.09522407054249839,57.698696098994745,11.954966572287336
1480C2150,0.15215872567014735,57.69661892221625,11.937007783651108
1480C1820,1.8758955255169962,57.68990224964822,12.01782481488002
1480C1960,0.13768769334564457,57.69183879985466,11.93402898237281
1480C1990,0.0357419343477506,57.69408214885299,11.954084094669073
0680C1310,0.4794813962795592,57.77871135032254,14.226184254513651
1401C1130,1.1783206165816211,57.69724730740017,12.208123751619794
1480C2120,0.10975880227746561,57.69579689570483,11.96575657993229
1490C1130,0.8334838045192877,57.713332877863735,12.954682140669588
1480C2130,0.06255293801320833,57.695266361214074,11.946585928216413
1480C2100,0.09602108211472245,57.694790439121796,11.933260577470492
0680C1320,0.36328823810180955,57.779195298471315,14.210703923412886
1480C2080,0.20462564547738293,57.6961849950737,11.999475920163562
1490C1070,1.7896184226295355,57.70865276896151,12.914595505644094
0680C1340,0.23582004064801737,57.78063767675644,14.187246323854794
1480C2060,0.3837407710850129,57.69677976202207,12.008554769405468
1480C2180,0.07036896006781802,57.69657506600703,11.944389769954512
1490C1140,1.671435526082546,57.71319020571434,12.98438300466382
0680C1100,0.417514876390667,57.74335103421948,14.155394011039478
1480C2610,0.1533763452782718,57.714178497764536,12.027705684549478
1480C2110,0.40138217584992886,57.6961339194776,11.979223885307105
1480C2190,0.06101003840637604,57.698245350552824,11.985020971631121
1407C1010,4.0786839766349745,57.68117995355496,11.63823282850637
1480C2160,0.11503962607913519,57.69637071247983,11.926089837845804
1480C2200,0.08629240131499673,57.69720093646403,11.940555350982471
0980A0140,130.37548022580665,57.60432036767228,18.382853139489445
1281C1010,1.0627867826135504,55.68679582515552,13.192316317500348
1480C2250,0.24747237667741093,57.698047382501954,11.957867421216424
1480C2280,0.16726989169192674,57.69950809353182,11.965650810079278
1490B3020,2.0618883730723927,57.71410862510897,13.100852955122459
1490C1200,0.21454135332066457,57.719582317112085,12.953460164613071
